0,0.4434999900870025
1,0.7939999822527171
2,0.6024999865330756
3,0.82099998164922
4,0.7304999836720526
5,1.3269999703392386
6,0.9464999788440764
7,1.1449999744072556
8,1.0124999773688614
9,1.246999972127378
10,1.8349999589845538
11,1.5154999661259354
12,1.5459999654442071
13,2.08399995341897
14,2.2444999498315155
15,2.2484999497421088
16,2.605499941762537
17,2.4684999448247256
18,3.240499927569181
19,3.1124999304302037
20,4.1794999065808955
21,4.4879998996853825
22,4.316499903518706
23,4.491999899595976
24,4.540499898511916
25,4.9529998892918226
26,6.4294998562894765
27,5.880499868560582
28,6.336999858357013
29,5.016499887872487
30,6.687499850522727
31,6.38149985736236
32,7.368499835301191
33,7.303999836742878
34,8.535499809216708
35,8.350999813340604
36,8.789499803539366
37,9.470999788306653
38,9.805499780829996
39,9.755999781936406
40,9.586499785725028
41,11.195499749761074
42,13.342999701760709
43,13.053499708231538
44,14.503499675821512
45,14.542999674938619
46,14.604499673563987
47,14.115999684482812
48,15.037999663874507
49,16.194499638024716
50,16.61999962851405
51,17.634999605827034
52,15.752499647904187
53,16.474999631755054
54,16.98049962045625
55,16.275499636214228
56,17.161499616410584
57,16.51449963087216
58,18.389499588962643
59,17.53999960795045
60,20.808999534882606
61,20.15699954945594
62,21.927499509882182
63,21.415499521326275
64,23.242999480478467
65,22.44199949838221
66,25.616499427426607
67,24.32249945634976
68,25.624999427236617
69,24.89149944363162
70,29.5534993394278
71,29.39999934285879
72,27.449499386455862
73,28.04249937320128
74,26.12449941607192
75,29.21949934689328
76,27.62349938256666
77,28.42749936459586
78,27.528499384690075
79,28.0159993737936
80,30.991999307274817
81,29.83699933309108
82,28.30499936733395
83,28.93599935323
84,29.156999348290263
85,30.176499325502665
86,31.6484992926009
87,31.192499302793294
88,30.421499320026488
89,30.95799930803478
90,32.08049928294495
91,32.34249927708879
92,33.0844992605038
93,32.53849927270785
94,33.441499252524224
95,33.95449924105778
96,32.70549926897511
97,32.16699928101152
98,33.070499260816725
99,32.88999926485121
100,34.59899922665208
101,34.186499235872176
102,36.47349918475375
103,36.383999186754224
104,34.02849923940376
105,35.64799920320511
106,35.21749921282753
107,33.61899924855679
108,37.59949915958568
109,36.10149919306859
110,36.27049918929115
111,36.55499918293208
112,37.53799916096032
113,36.076499193627384
114,36.86249917605892
115,37.46149916267022
116,37.3634991648607
117,36.580999182350936
118,36.69799917973578
119,37.62149915909394
120,36.60699918176979
121,36.18399919122457
122,37.94349915189669
123,36.325499188061805
124,38.00549915051088
125,36.920999174751344
126,36.91849917480722
127,36.46849918486551
128,36.23349919011817
129,36.635499181132765
130,35.42849920811132
131,36.73549917889759
132,35.857999198511244
133,37.047499171923846
134,36.40849918620661
135,38.31099914368242
136,37.20099916849286
137,37.03299917224795
138,37.739999156445265
139,37.511499161552635
140,37.44749916298315
141,36.400499186385424
142,36.87399917580187
143,37.618499159161004
144,37.39849916407839
145,37.05449917176738
146,37.39949916405603
147,37.113499170448634
148,37.46549916258082
149,37.337999165430666
150,37.32499916572124
151,37.99399915076792
152,38.10599914826453
153,37.16749916924164
154,38.59949913723394
155,37.850999153964224
156,37.508499161619696
157,38.184499146509914
158,36.97949917344376
159,37.456999162770806
160,37.41799916364253
161,36.36149918725714
162,37.892499153036624
163,38.244999145157635
164,37.86899915356189
165,37.394999164156616
166,38.0494991495274
167,38.17299914676696
168,38.009999150410295
169,37.491999161988495
170,37.65049915844575
171,37.88799915313721
172,38.39399914182722
173,37.897499152924865
174,37.34349916530773
175,37.915499152522536
176,36.366999187134205
177,37.260499167162926
178,36.67999918013811
179,37.44499916303903
180,36.158999191783366
181,37.90599915273488
182,37.56599916033447
183,37.929999152198434
184,38.41199914142489
185,37.914499152544884
186,38.07249914901331
187,38.23699914533645
188,37.987999150902034
189,38.17349914675579
190,38.217999145761134
191,38.1924991463311
192,36.94149917429313
193,37.273499166872355
194,36.581499182339755
195,37.12049917029217
196,37.17899916898459
197,37.45399916283786
198,37.24499916750938
199,37.63249915884808
200,37.52149916132912
201,36.91699917484075
202,37.27949916673824
203,37.1169991703704
204,37.022999172471465
205,37.18899916876107
206,37.17099916916341
207,36.6569991806522
208,37.59999915957451
209,37.84799915403128
210,37.77649915562942
211,37.17599916905165
212,37.24999916739762
213,37.2454991674982
214,36.83999917656183
215,37.95599915161729
216,37.57149916021153
217,37.65399915836751
218,37.239999167621136
219,37.84549915408716
220,37.56349916039035
221,37.05449917176738
222,37.61549915922806
223,37.762999155931176
224,37.09099917095155
225,37.668999158032236
226,37.720499156881125
227,37.32849916564301
228,37.66449915813282
229,36.890999175421896
230,38.19649914624169
231,37.27449916685
232,37.348499165195975
233,37.25399916730821
234,36.145999192073944
235,37.06799917146564
236,37.20499916840345
237,37.11149917049333
238,37.17599916905165
239,35.77449920037761
240,36.53949918327853
241,36.655999180674556
